run_time,date,run_name,run_dir,source,model_family,task_id,status,compare_step,standardised_step_used,standardised_loss,eligible_standardised,final_fixed_step,final_fixed_loss,n_steps_completed,input_dir,n_steps,n_time,n_eval,lr,lr_scheduler,lr_min,model_arch,hidden_width,hidden_layers,fourier_num_features,fourier_scale,fourier_include_raw_input,weight_factorization,rwf_mu,rwf_sigma,rwf_apply_to,rwf_base_init,residual_form,state_parameterization,pde_penalty,boundary_loss_form,bc_penalty,loss_weighting,time_sampling,causal_loss,causal_curriculum,causal_epsilon,causal_n_chunks,collocation_strategy,lambda_pde,lambda_ic,lambda_bc,lambda_timestep,seed
2026-06-16 09:43:14.000000,2026-06-16,20260616_094314,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_094314,Ablation runs,Single species,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 09:52:54.000000,2026-06-16,20260616_095254,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_095254,Development runs,Single species,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,0.5,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 09:52:54.000000,2026-06-16,20260616_095254,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_095254,Ablation runs,Single species,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,0.5,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 09:57:23.000000,2026-06-16,20260616_095723,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_095723,Development runs,Single species,,unknown,20000,,,False,2000.0,0.4552470949034308,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 09:57:23.000000,2026-06-16,20260616_095723,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_095723,Ablation runs,Single species,,unknown,20000,,,False,2000.0,0.4552470949034308,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:10.000000,2026-06-16,20260616_101610,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_101610,Ablation runs,Single species,,unknown,20000,,,False,2000.0,1.1931043624825337,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,16.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:10.000000,2026-06-16,20260616_101610,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_101610,Development runs,Single species,,unknown,20000,,,False,2000.0,1.1931043624825337,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,16.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:47.000000,2026-06-16,20260616_101647,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_101647,Development runs,Single species,,unknown,20000,,,False,2000.0,10.671239701862264,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:47.000000,2026-06-16,20260616_101647,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_101647,Ablation runs,Single species,,unknown,20000,,,False,2000.0,10.671239701862264,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:51.000000,2026-06-16,20260616_101651,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_101651,Development runs,Single species,,unknown,20000,,,False,2000.0,16.818207747862868,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,64.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:16:51.000000,2026-06-16,20260616_101651,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_101651,Ablation runs,Single species,,unknown,20000,,,False,2000.0,16.818207747862868,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,64.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:17:17.000000,2026-06-16,20260616_101717,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_101717,Development runs,Single species,,unknown,20000,,,False,2000.0,0.0429727199080201,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,3.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:17:17.000000,2026-06-16,20260616_101717,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_101717,Ablation runs,Single species,,unknown,20000,,,False,2000.0,0.0429727199080201,2000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,3.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:46.687748,2026-06-16,20260616_103246_687748_job3033575_task2,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_103246_687748_job3033575_task2,Development runs,Single species,2.0,completed,20000,20000.0,0.0012389900153518,True,30000.0,0.0003273890502876,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,0.5,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:46.687748,2026-06-16,20260616_103246_687748_job3033575_task2,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_103246_687748_job3033575_task2,Ablation runs,Single species,2.0,completed,20000,20000.0,0.0012389900153518,True,30000.0,0.0003273890502876,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,0.5,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:54.708934,2026-06-16,20260616_103254_708934_job3033577_task4,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_103254_708934_job3033577_task4,Development runs,Single species,4.0,completed,20000,20000.0,0.0013980496097524,True,30000.0,0.0004236496652798,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,16.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:54.708934,2026-06-16,20260616_103254_708934_job3033577_task4,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_103254_708934_job3033577_task4,Ablation runs,Single species,4.0,completed,20000,20000.0,0.0013980496097524,True,30000.0,0.0004236496652798,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,16.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:54.708936,2026-06-16,20260616_103254_708936_job3033576_task3,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_103254_708936_job3033576_task3,Ablation runs,Single species,3.0,completed,20000,20000.0,0.0013520193942535,True,30000.0,0.0005654322895289,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,2.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:54.708936,2026-06-16,20260616_103254_708936_job3033576_task3,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_103254_708936_job3033576_task3,Development runs,Single species,3.0,completed,20000,20000.0,0.0013520193942535,True,30000.0,0.0005654322895289,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,2.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:56.926429,2026-06-16,20260616_103256_926429_job3033574_task1,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_103256_926429_job3033574_task1,Ablation runs,Single species,1.0,completed,20000,20000.0,0.0081311820321382,True,30000.0,0.0003963749480292,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 10:32:56.926429,2026-06-16,20260616_103256_926429_job3033574_task1,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_103256_926429_job3033574_task1,Development runs,Single species,1.0,completed,20000,20000.0,0.0081311820321382,True,30000.0,0.0003963749480292,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 11:29:57.293593,2026-06-16,20260616_112957_293593,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_112957_293593,Development runs,Single species,,completed,20000,20000.0,0.001724019886792,True,30000.0,0.0004054510332409,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 11:41:18.089019,2026-06-16,20260616_114118_089019,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_114118_089019,Development runs,Single species,,completed,20000,,,False,8000.0,0.0014553287765011,8000.0,validation/fixtures/pde_single_species,8000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:32:41.643644,2026-06-16,20260616_123241_643644,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_123241_643644,Development runs,Single species,,completed,20000,,,False,8000.0,0.0027147834609949,8000.0,validation/fixtures/pde_single_species,8000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:46:00.281282,2026-06-16,20260616_124600_281282_job3036234_task5,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_124600_281282_job3036234_task5,Development runs,Single species,5.0,completed,20000,20000.0,0.0019418994857616,True,30000.0,0.000435590224473,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,64.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:46:00.281282,2026-06-16,20260616_124600_281282_job3036234_task5,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_124600_281282_job3036234_task5,Ablation runs,Single species,5.0,completed,20000,20000.0,0.0019418994857616,True,30000.0,0.000435590224473,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,64.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:50:05.665846,2026-06-16,20260616_125005_665846_job3036247_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_125005_665846_job3036247_task6,Development runs,Single species,6.0,completed,20000,20000.0,0.0038470745537365,True,30000.0,0.0005277787670884,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,128.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:50:05.665846,2026-06-16,20260616_125005_665846_job3036247_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_125005_665846_job3036247_task6,Ablation runs,Single species,6.0,completed,20000,20000.0,0.0038470745537365,True,30000.0,0.0005277787670884,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,128.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:50:05.665898,2026-06-16,20260616_125005_665898_job3036248_task7,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_125005_665898_job3036248_task7,Ablation runs,Single species,7.0,completed,20000,20000.0,0.0024177697286664,True,30000.0,0.0004652582753801,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 12:50:05.665898,2026-06-16,20260616_125005_665898_job3036248_task7,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_125005_665898_job3036248_task7,Development runs,Single species,7.0,completed,20000,20000.0,0.0024177697286664,True,30000.0,0.0004652582753801,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 13:15:55.657166,2026-06-16,20260616_131555_657166_job3036363_task8,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_131555_657166_job3036363_task8,Development runs,Single species,8.0,completed,20000,20000.0,0.0010918561658378,True,30000.0,0.000774584283281,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,3.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 13:15:55.657166,2026-06-16,20260616_131555_657166_job3036363_task8,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_131555_657166_job3036363_task8,Ablation runs,Single species,8.0,completed,20000,20000.0,0.0010918561658378,True,30000.0,0.000774584283281,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,3.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:08:37.944868,2026-06-16,20260616_140837_944868_job3036931_task10,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_140837_944868_job3036931_task10,Development runs,Single species,10.0,completed,20000,20000.0,0.0025236631949364,True,30000.0,0.0010192975748295,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:08:37.944868,2026-06-16,20260616_140837_944868_job3036931_task10,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_140837_944868_job3036931_task10,Ablation runs,Single species,10.0,completed,20000,20000.0,0.0025236631949364,True,30000.0,0.0010192975748295,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:08:37.945060,2026-06-16,20260616_140837_945060_job3036930_task9,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_140837_945060_job3036930_task9,Ablation runs,Single species,9.0,completed,20000,20000.0,0.0018088951826179,True,30000.0,0.0005776429260065,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,7.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:08:37.945060,2026-06-16,20260616_140837_945060_job3036930_task9,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_140837_945060_job3036930_task9,Development runs,Single species,9.0,completed,20000,20000.0,0.0018088951826179,True,30000.0,0.0005776429260065,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,7.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:38:45.581751,2026-06-16,20260616_143845_581751_job3037209_task11,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_143845_581751_job3037209_task11,Development runs,Single species,11.0,completed,20000,20000.0,0.0015914143252631,True,30000.0,0.0003955689136948,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,hidden,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 14:38:45.581751,2026-06-16,20260616_143845_581751_job3037209_task11,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_143845_581751_job3037209_task11,Ablation runs,Single species,11.0,completed,20000,20000.0,0.0015914143252631,True,30000.0,0.0003955689136948,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,False,rwf,1.0,0.1,hidden,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 15:37:28.272710,2026-06-16,20260616_153728_272710_job3033572_task12,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260616_153728_272710_job3033572_task12,Development runs,Single species,12.0,completed,20000,20000.0,0.0014174409953681,True,30000.0,0.0002978169446806,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-16 15:37:28.272710,2026-06-16,20260616_153728_272710_job3033572_task12,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260616_153728_272710_job3033572_task12,Ablation runs,Single species,12.0,completed,20000,20000.0,0.0014174409953681,True,30000.0,0.0002978169446806,30000.0,validation/fixtures/pde_single_species,30000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,256.0,5.0,32.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-17 16:23:19.376006,2026-06-17,20260617_162319_376006_job3042892,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260617_162319_376006_job3042892,Ablation runs,Single species,,completed,20000,20000.0,0.0170974567641284,True,74000.0,0.0003293855633501,75000.0,validation/fixtures/pde_single_species,75000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,324.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-17 16:23:19.376006,2026-06-17,20260617_162319_376006_job3042892,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260617_162319_376006_job3042892,Development runs,Single species,,completed,20000,20000.0,0.0170974567641284,True,74000.0,0.0003293855633501,75000.0,validation/fixtures/pde_single_species,75000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,324.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-18 10:30:29.071758,2026-06-18,20260618_103029_071758_job3049128,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260618_103029_071758_job3049128,Development runs,Single species,,completed,20000,,,False,10000.0,0.0037555113578867,10000.0,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-18 10:30:29.071758,2026-06-18,20260618_103029_071758_job3049128,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260618_103029_071758_job3049128,Ablation runs,Single species,,completed,20000,,,False,10000.0,0.0037555113578867,10000.0,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-18 10:45:33.227446,2026-06-18,20260618_104533_227446,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260618_104533_227446,Development runs,Single species,,unknown,20000,,,False,10000.0,619.5846079689619,10000.0,validation/fixtures/pde_single_species,10000.0,36.0,30.0,0.003,cosine,1e-06,fourier,256.0,4.0,64.0,1.0,False,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,off,linear,1.0,32.0,fixed-grid,1.0,1.0,1.0,0.0,123.0
2026-06-19 19:01:11.738826,2026-06-19,20260619_190111_738826_job3070869,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260619_190111_738826_job3070869,Ablation runs,Single species,,unknown,20000,20000.0,0.0145040523684948,True,72000.0,0.0008184812652747,72000.0,validation/fixtures/pde_single_species,150000.0,128.0,60.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,10.0,64.0,uniform,1.0,1.0,1.0,0.0,123.0
